image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_02486.jpg,0.2627022564,0.1708506197,0.0093250806,0.0197109897,0.0091791265,0.1402534395,0.0127360104,0.3752425015
img_07428.jpg,0.4464890659,0.2175603956,0.0048414045,0.0145036047,0.0258316826,0.1606173366,0.0138326427,0.1163238510
img_03228.jpg,0.5572262406,0.1497165710,0.0063318624,0.0728401244,0.0088544749,0.1325096339,0.0130071389,0.0595139302
img_04427.jpg,0.3889168501,0.1099861637,0.0194111001,0.0199059639,0.0300125480,0.1473218352,0.0720636770,0.2123818845
img_06955.jpg,0.6356436610,0.0606257655,0.0187079925,0.0111558130,0.0246143769,0.1335482597,0.0130505264,0.1026535556
img_06147.jpg,0.3347685635,0.2006213218,0.0284507815,0.0177055467,0.2436958700,0.0424096137,0.0830558240,0.0492923968
img_04671.jpg,0.3440544903,0.1046727374,0.0335506015,0.0300644487,0.0478221215,0.0710512698,0.1187986806,0.2499856800
img_03238.jpg,0.2606915236,0.0927790105,0.0178899299,0.0273774806,0.0486425608,0.1053726301,0.0482437462,0.3990030587
img_00575.jpg,0.2731398642,0.0260749590,0.0474656075,0.0107827112,0.0454662479,0.2410938293,0.1148025468,0.2411742955
img_05336.jpg,0.6468148828,0.2358793765,0.0014663289,0.0439234860,0.0031527688,0.0160381664,0.0035344472,0.0491905175
img_07526.jpg,0.1062364206,0.0680723563,0.1139393076,0.0165336784,0.1112024412,0.0381372906,0.0057202014,0.5401582718
img_03454.jpg,0.8024501801,0.0118936719,0.0189374033,0.0033752320,0.0552508272,0.0139518445,0.0065979897,0.0875428990
img_06808.jpg,0.4920178354,0.2416688055,0.0066745016,0.0302047301,0.0048908130,0.0600436069,0.0143326288,0.1501670629
img_06371.jpg,0.1492519230,0.6833378673,0.0051583829,0.0191959068,0.0053945077,0.0147178015,0.0436289944,0.0793146268
img_03312.jpg,0.5099005103,0.2783997953,0.0029783982,0.0385016836,0.0070808060,0.0524964444,0.0062179603,0.1044243649
img_04425.jpg,0.5993960500,0.1472871900,0.0034030343,0.0258248206,0.0063127764,0.0390142053,0.0114482949,0.1673135608
img_04750.jpg,0.4289662540,0.1333488077,0.0187442377,0.0092272451,0.3109555542,0.0212499630,0.0417885371,0.0357193314
img_03169.jpg,0.0854800269,0.0515254773,0.1359661669,0.0106374249,0.0287626218,0.0305152219,0.0056872587,0.6514258385
img_01444.jpg,0.3604439795,0.0506790988,0.0087969527,0.0292694774,0.0118902922,0.1403606087,0.0943193957,0.3042401969
img_03254.jpg,0.1377751380,0.0440811105,0.0741070509,0.0166349430,0.0689365789,0.3030133545,0.0796999559,0.2757518589
img_04221.jpg,0.8204945922,0.0731448233,0.0031527502,0.0074943923,0.0088846469,0.0342229754,0.0091210231,0.0434849262
img_01571.jpg,0.3513978720,0.0123883476,0.0491945781,0.0057958369,0.2766838372,0.0343637764,0.0297914390,0.2403843254
img_03935.jpg,0.4616649449,0.0213116985,0.0220990796,0.0058917734,0.3808462620,0.0123782046,0.0114267031,0.0843813345
img_04811.jpg,0.4343659580,0.0361468680,0.0201479718,0.0059158374,0.0104317227,0.0302205235,0.0173017606,0.4454694092
img_04115.jpg,0.6195248961,0.0983059481,0.0154903010,0.0190160181,0.0363785364,0.0845072344,0.0488104522,0.0779666230
img_04130.jpg,0.4344108105,0.0725058690,0.0219622906,0.0078390762,0.0683637336,0.1086645648,0.0133398930,0.2729137242
img_06525.jpg,0.2579760551,0.1950035691,0.0235571172,0.1231940016,0.0308344793,0.1637466401,0.0176971424,0.1879909784
img_00950.jpg,0.1389460564,0.0508163460,0.0709561184,0.0092069944,0.4788344204,0.0628392175,0.0253309011,0.1630698591
img_01687.jpg,0.4264762700,0.1292523295,0.0120181786,0.0529774241,0.0201852564,0.0405189544,0.0275758635,0.2909956276
img_05743.jpg,0.3804597557,0.0540558100,0.0101649137,0.1105417535,0.0384480171,0.3482085764,0.0130954394,0.0450257100
img_02231.jpg,0.2374666780,0.1717362851,0.0063197841,0.3160469234,0.0437487774,0.0390405059,0.0077845673,0.1778564453
img_01983.jpg,0.3490830958,0.0532139204,0.0404838808,0.0202737749,0.0475423522,0.0755499527,0.0155693339,0.3982836902
img_04479.jpg,0.2091831118,0.0273953434,0.0655508935,0.0065055988,0.2133636922,0.0864947140,0.1236212924,0.2678853571
img_04766.jpg,0.5192615390,0.1157320961,0.0088516651,0.0221766178,0.1027829126,0.0480299033,0.0493712276,0.1337940544
img_06807.jpg,0.6940154433,0.0363751836,0.0199618265,0.0076385899,0.1266002506,0.0157985818,0.0325581171,0.0670519769
img_01371.jpg,0.5770677924,0.0447595827,0.0106555745,0.0042040902,0.2905712128,0.0089123538,0.0132929320,0.0505364500
img_07191.jpg,0.2652226388,0.0602472760,0.0528899543,0.0240358803,0.1651757807,0.1571209282,0.0319785923,0.2433290035
img_04476.jpg,0.4802377224,0.0288286377,0.0141179999,0.0054215286,0.0214970261,0.1346569210,0.1690356582,0.1462044567
img_05276.jpg,0.0315009914,0.0082386760,0.0031163550,0.0027630434,0.9047065377,0.0327738784,0.0026304142,0.0142700756
img_04461.jpg,0.3911872208,0.1083973572,0.0307269115,0.0477994978,0.0650562420,0.2493236214,0.0111602070,0.0963489935
img_02699.jpg,0.6701812148,0.0678391978,0.0186853241,0.0141284838,0.1281156391,0.0313752927,0.0142242247,0.0554507338
img_02252.jpg,0.7719433308,0.0107181938,0.0232040286,0.0110439444,0.1101243719,0.0226353575,0.0088394331,0.0414913483
img_00487.jpg,0.2945313752,0.1740647554,0.0259254258,0.0454857089,0.2741838396,0.0914424136,0.0340197682,0.0603466295
img_02522.jpg,0.5381514430,0.0941908062,0.0055041942,0.0650677159,0.0828550532,0.1308722496,0.0142987026,0.0690598413
img_05251.jpg,0.3256957829,0.0660455301,0.0276681427,0.0099499812,0.1627118587,0.1428616196,0.1350272745,0.1300397664
img_01134.jpg,0.2566187382,0.0187302995,0.0193049517,0.0202962030,0.0321689695,0.5296121240,0.0125385812,0.1107301489
img_01771.jpg,0.7088441253,0.0774195865,0.0081310971,0.0111457342,0.0161235910,0.0719843879,0.0077748341,0.0985766724
img_02400.jpg,0.7261108756,0.0400359593,0.0097384313,0.0122007467,0.0117624262,0.0784035698,0.0017859461,0.1199620590
img_06608.jpg,0.3500125408,0.2191479355,0.0096060475,0.1560420990,0.0526576005,0.1295049787,0.0120662972,0.0709625706
img_03074.jpg,0.6423768401,0.2114153653,0.0024464652,0.0277637392,0.0085829506,0.0387734734,0.0080061704,0.0606349520
img_05817.jpg,0.2980385125,0.0222332329,0.0112324022,0.0051984680,0.0392780341,0.2033945471,0.0943766013,0.3262482584
img_01657.jpg,0.0922348872,0.1561838537,0.1624322087,0.0068877148,0.0397983827,0.0137611181,0.0201581400,0.5085436702
img_01627.jpg,0.6162219644,0.2142720968,0.0044081542,0.0138066439,0.0087633478,0.0716895685,0.0193572324,0.0514809527
img_01562.jpg,0.5028688312,0.0251884628,0.0085836360,0.0036558181,0.0301796328,0.1861139089,0.0469456911,0.1964640170
img_04156.jpg,0.8694545627,0.0129176686,0.0050926679,0.0065966905,0.0219275299,0.0630574822,0.0025142801,0.0184390526
img_07514.jpg,0.1061165258,0.0534660220,0.0178015810,0.0072561069,0.4930467308,0.1124449447,0.0425577872,0.1673103422
img_00551.jpg,0.4201638997,0.0205554087,0.0222114231,0.0157104135,0.0397150330,0.2972953022,0.0063453573,0.1780031770
img_02574.jpg,0.4734241962,0.3127590418,0.0084682144,0.0357376821,0.0156190367,0.0714197680,0.0153914830,0.0671805665
img_02838.jpg,0.6472958922,0.0659532547,0.0150663545,0.0316747688,0.0245970115,0.0379886217,0.0055536670,0.1718704700
img_04247.jpg,0.2584192455,0.0856148079,0.0427006595,0.0082960734,0.0759753510,0.0410805307,0.2434012443,0.2445120364
img_02911.jpg,0.3125318289,0.1896308661,0.0128393928,0.2032961994,0.0358453952,0.1302719116,0.0335537456,0.0820306614
img_03014.jpg,0.0103072971,0.0060779541,0.0008525985,0.0019690704,0.9398439527,0.0302736405,0.0009331593,0.0097424006
img_01616.jpg,0.2792644203,0.1476231962,0.0291899610,0.0310749840,0.0247968864,0.0294467062,0.0271646064,0.4314391911
img_05015.jpg,0.2815973461,0.1594280154,0.0245565772,0.2706625164,0.0115338685,0.0388416983,0.0243974831,0.1889824718
img_06673.jpg,0.5154280066,0.0107869133,0.0349798203,0.0030406581,0.0303107593,0.0812325254,0.0190625265,0.3051588237
img_04370.jpg,0.4677791893,0.3160418570,0.0019316403,0.0864427313,0.0134487925,0.0585103929,0.0052021663,0.0506432094
img_03445.jpg,0.2764917314,0.0417456217,0.0290726963,0.0096194521,0.4300651848,0.0242334921,0.0373631679,0.1514086276
img_01404.jpg,0.5965675712,0.1354359537,0.0064115603,0.0920342728,0.0144896284,0.0440154821,0.0171304960,0.0939150676
img_06489.jpg,0.3149683774,0.0905773118,0.0082097342,0.0091708591,0.3505501449,0.1464223713,0.0447087921,0.0353924297
img_06174.jpg,0.4518433511,0.2233024985,0.0093236705,0.0552919023,0.0130993566,0.0417973250,0.0089460379,0.1963958591
img_05525.jpg,0.6558750272,0.1186072752,0.0082662972,0.0067961081,0.1091713235,0.0678650811,0.0095045781,0.0239142496
img_06732.jpg,0.7456324100,0.0235635731,0.0310255196,0.0057459311,0.0720991716,0.0146521488,0.0182761271,0.0890050456
img_06324.jpg,0.2659091055,0.0718273446,0.0126993833,0.0173002277,0.0607851483,0.0688448027,0.1119000316,0.3907340467
img_03370.jpg,0.3971430361,0.0249254834,0.0192052778,0.0069543715,0.0102237174,0.0649637580,0.1977481395,0.2788362503
img_02305.jpg,0.2236319631,0.0806066468,0.0075946315,0.0234667137,0.0167444218,0.1641942114,0.0749739930,0.4087873399
img_01773.jpg,0.1831150204,0.0194287319,0.0169299114,0.0025989590,0.0810336098,0.1361707449,0.0933215842,0.4674015045
img_01059.jpg,0.5622854829,0.0496429056,0.0269400533,0.0056130053,0.0635811016,0.0785688981,0.0412389934,0.1721294969
img_06033.jpg,0.3511182070,0.0375292748,0.0506771505,0.0063616219,0.3707068861,0.0065075909,0.0155561492,0.1615431458
img_07156.jpg,0.3706976175,0.0554674380,0.0191490632,0.0178009178,0.0518483035,0.3003394604,0.0101845441,0.1745127589
img_00161.jpg,0.3791174889,0.0777828172,0.0641715005,0.0097324634,0.1132338569,0.0352667235,0.0468783416,0.2738167942
img_01963.jpg,0.7264301777,0.0125564551,0.0275837034,0.0053084535,0.0940930173,0.0215243269,0.0065916493,0.1059122309
img_06899.jpg,0.4139564037,0.0448527448,0.0567509718,0.0069590635,0.2750650346,0.0215299521,0.0636126772,0.1172730997
img_01552.jpg,0.7241784930,0.0641403869,0.0110966852,0.0189822000,0.1000064388,0.0146107553,0.0060897097,0.0608952940
img_07561.jpg,0.2011606544,0.1902158260,0.0091710826,0.0113998661,0.2875677347,0.1530357450,0.0199130308,0.1275360435
img_06259.jpg,0.0478536151,0.0469190739,0.0240646601,0.0080099842,0.0144035956,0.0170397926,0.0091534341,0.8325559497
img_05740.jpg,0.3219668567,0.0348279737,0.0363953449,0.0048215273,0.2856921256,0.0219146311,0.0205278900,0.2738535702
img_05471.jpg,0.2137209326,0.0194083359,0.0113560893,0.0066487971,0.0415654220,0.1440223306,0.1005010381,0.4627770483
img_07906.jpg,0.1147999987,0.1593607813,0.0670394227,0.0084873438,0.0380450673,0.0232919287,0.0241003465,0.5648751259
img_01102.jpg,0.2909002602,0.3548400700,0.0064298441,0.0202267002,0.0100265509,0.0088967672,0.0137393894,0.2949404418
img_04959.jpg,0.4553509057,0.1223691106,0.0209974628,0.0279724468,0.0402076356,0.0561611615,0.0086684944,0.2682727575
img_06975.jpg,0.4224664271,0.0342178941,0.0053591542,0.0112977969,0.0061018211,0.0793571398,0.0816535279,0.3595463932
img_07157.jpg,0.3386046588,0.1121752337,0.0101899141,0.0157654043,0.0145069370,0.2011698633,0.0081949020,0.2993931472
img_00331.jpg,0.2860896289,0.0524897873,0.0423323028,0.0152633162,0.0269832928,0.1841935962,0.0585121028,0.3341360092
img_01673.jpg,0.4431605339,0.1213201061,0.0100438474,0.0065840757,0.2723764479,0.0229987781,0.0186496079,0.1048665643
img_05410.jpg,0.1051057056,0.0387082361,0.0401823409,0.0066906265,0.0214893222,0.0117408307,0.0097811958,0.7663018107
img_04013.jpg,0.2923684120,0.0702759922,0.0175370872,0.0106695304,0.0667110011,0.1446090788,0.1222858354,0.2755430639
img_07580.jpg,0.1960990429,0.0619856715,0.0214770567,0.0134549960,0.0408186726,0.1514834166,0.1421042532,0.3725768626
img_06237.jpg,0.3965121210,0.0983718708,0.0203757640,0.0431067608,0.1257269233,0.2053358555,0.0200982615,0.0904724523
img_06547.jpg,0.4936280549,0.1264403313,0.0145908417,0.0092794178,0.1549700946,0.0406878628,0.0251931716,0.1352102011
img_04036.jpg,0.1831163317,0.0149196060,0.0095224297,0.0027600864,0.0254457761,0.0938956514,0.1410244703,0.5293156505
img_02124.jpg,0.1673938185,0.0269959718,0.0377803408,0.0091762384,0.0368583351,0.2379509062,0.0841324627,0.3997118771
img_06936.jpg,0.4482197464,0.2892075777,0.0084324405,0.0143996282,0.1081971452,0.0264011491,0.0463134982,0.0588288717
img_04563.jpg,0.6012145877,0.0165782720,0.0199623704,0.0044412832,0.0554307699,0.1516742855,0.0446271338,0.1060712412
img_03297.jpg,0.8667499423,0.0253531635,0.0029433181,0.0059921495,0.0272229929,0.0593965352,0.0011123813,0.0112295868
img_05185.jpg,0.8282530904,0.0063280105,0.0097571919,0.0017494773,0.0296000708,0.0140419090,0.0174127799,0.0928574279
img_03260.jpg,0.7756054997,0.0278936271,0.0100548482,0.0232981965,0.0308413114,0.0596607290,0.0045011505,0.0681445971
img_03220.jpg,0.7091374993,0.0970894620,0.0058969525,0.0092529757,0.0404948331,0.1001157537,0.0057700183,0.0322425105
img_01995.jpg,0.0771539807,0.0735029876,0.0131256999,0.0216932744,0.0505819060,0.1076141596,0.0485577174,0.6077702641
img_05489.jpg,0.4805579484,0.3264246881,0.0028750922,0.0549194217,0.0081162592,0.0266177375,0.0065258029,0.0939630643
img_02384.jpg,0.1752260774,0.0171344075,0.0345831178,0.0085674850,0.0171493087,0.3568259180,0.1685857177,0.2219279855
img_06001.jpg,0.4802329838,0.2654865682,0.0059240875,0.0537678488,0.0196809694,0.0363083221,0.0139225209,0.1246767044
img_05210.jpg,0.5175037384,0.1112538576,0.0214567166,0.0139396703,0.0654492080,0.0551171117,0.0125211002,0.2027585655
img_04257.jpg,0.4326379597,0.0210091565,0.0314973257,0.0072665825,0.3185224831,0.0218997747,0.0513114892,0.1158551946
img_01669.jpg,0.2088834047,0.2519122064,0.0124103064,0.2615198791,0.0311721880,0.0373719446,0.0114195058,0.1853106022
img_00716.jpg,0.4677836001,0.0643757880,0.0181273576,0.0169195384,0.0521577038,0.0684630796,0.1775101274,0.1346628666
img_03457.jpg,0.5237407088,0.0171275083,0.0219305959,0.0100967726,0.0165959075,0.1653169245,0.0087099439,0.2364816815
img_05378.jpg,0.6042788625,0.0351259150,0.0295009818,0.0095191337,0.1189234331,0.0377589129,0.0071379878,0.1577547193
img_04835.jpg,0.1229643822,0.0134145254,0.0215689093,0.0156440735,0.0066886446,0.2182546109,0.0474472381,0.5540176034
img_03587.jpg,0.3367096484,0.0138346041,0.0103710955,0.0066313487,0.0480084382,0.0960383341,0.0927369669,0.3956696689
img_03837.jpg,0.4282352626,0.1623519808,0.0076059662,0.0282645579,0.0286814515,0.2413543612,0.0100806272,0.0934256986
img_06455.jpg,0.1916166097,0.2239622921,0.0058630225,0.1482070833,0.0198510308,0.0271400530,0.0131845912,0.3701753616
img_02416.jpg,0.1803780645,0.3241302073,0.0080638519,0.0189199746,0.3411541283,0.0282538477,0.0269803852,0.0721195042
img_04069.jpg,0.4381355941,0.0532981642,0.0079661729,0.0912693068,0.0191310067,0.3525996506,0.0085732425,0.0290268492
img_00320.jpg,0.6711261272,0.0618957542,0.0193799902,0.0134339193,0.1208837107,0.0124299144,0.0068924506,0.0939581469
img_03210.jpg,0.0698722526,0.0866310224,0.1029927209,0.0031850480,0.0225816350,0.0262134988,0.0078080348,0.6807156205
img_00483.jpg,0.5888524652,0.0356316529,0.0232523549,0.0110310866,0.1064828038,0.0331202485,0.0361811779,0.1654481739
img_05623.jpg,0.6897501349,0.1050087884,0.0041748364,0.0115169464,0.0286994260,0.1273567080,0.0048810975,0.0286120903
img_05979.jpg,0.4163894951,0.0158574749,0.0091711283,0.0079448819,0.4560940266,0.0456994735,0.0112855621,0.0375579260
img_06318.jpg,0.1736503989,0.0483503677,0.0059475116,0.0106088668,0.0462977439,0.3108142614,0.1675238162,0.2368069887
img_05293.jpg,0.2191303223,0.1118617654,0.0090114661,0.0353019200,0.0120059038,0.0447741859,0.0603625216,0.5075519085
img_07434.jpg,0.4540654123,0.1583321244,0.0200273897,0.0118313543,0.2485810965,0.0221061874,0.0379773974,0.0470790826
img_01888.jpg,0.1130532548,0.0266359691,0.0401209742,0.0120936297,0.0181668848,0.4811494648,0.0492710955,0.2595087588
img_00650.jpg,0.1304008812,0.0248978157,0.1134587601,0.0076261326,0.2844505012,0.1185526848,0.1302561015,0.1903571486
img_02556.jpg,0.3437453210,0.0336186029,0.0341259502,0.0156471040,0.0405280329,0.1242290214,0.1296997219,0.2784061730
img_00230.jpg,0.5838827491,0.2191465050,0.0046885833,0.0267542507,0.0106536970,0.0327694118,0.0042896983,0.1178151146
img_03069.jpg,0.3514098823,0.1363148689,0.0152795641,0.0298041161,0.0288679320,0.0993794128,0.0713982210,0.2675460279
img_05950.jpg,0.7765948772,0.0718784854,0.0115402890,0.0042297668,0.0897378698,0.0080170063,0.0057491022,0.0322526135
img_05967.jpg,0.4215492308,0.1724864244,0.0098141646,0.1164583340,0.0218112376,0.0877800286,0.0162445754,0.1538560539
img_01640.jpg,0.6596512198,0.0777380988,0.0080039045,0.0047571887,0.1755627543,0.0096932100,0.0246893745,0.0399043262
img_06261.jpg,0.1987490505,0.0209184662,0.0277562607,0.0086441264,0.0652527288,0.1568708420,0.2898040116,0.2320045680
img_06681.jpg,0.2101193666,0.2629679441,0.0166013036,0.3049485385,0.0096413530,0.0359840691,0.0148909166,0.1448464245
img_03674.jpg,0.6921853423,0.0314027257,0.0045168768,0.0212150048,0.2046929151,0.0263059754,0.0018547975,0.0178264659
img_00654.jpg,0.8932209611,0.0325596891,0.0064504012,0.0048531122,0.0095536029,0.0211802404,0.0010180334,0.0311639030
img_06571.jpg,0.2674532831,0.2679359913,0.0066415179,0.0849228725,0.0606268905,0.1096685156,0.0294528473,0.1732980162
